id	rule_index	rule	grounding
1354	Rule_7	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a type Response	232_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 232_M008_01 type Response
302	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_05 hasQuestion_Category Agreement | 20010502 is_Answer_To SU01_05 => 20010502 hasAnswerScale_Type Ordinal
1316	Rule_77	?a chosen_Answer_Code ?d ?d type User => ?a type Response	407_UM17 chosen_Answer_Code 5 | 5 type User => 407_UM17 type Response
1219	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 339_SU01_02 hasQuestion SU01_02 => 339_SU01_02 type Response
733	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	425_UM23 hasQuestion UM23 | UM23 hasQuestion_Category Agreement => 425_UM23 ResponseOnPlatform 1
388	Rule_26	?d belongsTo ME1 ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M006_01 belongsTo ME1 | 10060101 is_Answer_To M006_01 => 10060101 hasAnswerScale_Type Ordinal
235	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30220001 hasAnswerId 30220001 | 30220001 hasAnswerId 30220001 => 30220001 hasAnswerScale_Type Nominal
1240	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	477_UM22 Response_by_User 477 | 477_UM22 hasVisitId 477 => 477_UM22 ResponseOnPlatform 1
267	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30090003 is_Answer_To UM09 | UM09 type Question => 30090003 hasAnswerScale_Type Nominal
305	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_08 hasQuestion_Category Agreement | 20010801 is_Answer_To SU01_08 => 20010801 hasAnswerScale_Type Ordinal
117	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30200001 hasAnswerId 30200001 | 30200001 type Answer => 30200001 hasAnswerScale_Type Nominal
1206	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 397_SU01_02 hasQuestion SU01_02 => 397_SU01_02 type Response
673	Rule_54	?a Response_by_User ?d ?d type User => ?a type Response	93_M004_01 Response_by_User 93 | 93 type User => 93_M004_01 type Response
249	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30190003 is_Answer_To UM19 | UM19 type Question => 30190003 hasAnswerScale_Type Nominal
1090	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	328_SU01_07 chosen_Answer_Code 4 => 328_SU01_07 ResponseOnPlatform 1
1125	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	327_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 327_SU01_01 type Response
71	Rule_11	?a hasVisitId ?b => ?a Response_by_User ?b	183_M003_01 hasVisitId 183 => 183_M003_01 Response_by_User 183
94	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30130004 hasAnswerId 30130004 | 30130004 type Answer => 30130004 hasAnswerScale_Type Nominal
841	Rule_60	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a type Response	40_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 40_M007_01 type Response
33	Rule_10	?a ResponseOnPlatform 1 => ?a type Response	337_SU01_10 ResponseOnPlatform 1 => 337_SU01_10 type Response
1097	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	469_UM04 chosen_Answer_Code 4 => 469_UM04 ResponseOnPlatform 1
448	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060106 ResponseCode 6 | 6 type User => 10060106 hasAnswerScale_Type Ordinal
445	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	20010903 ResponseCode 3 | 3 type User => 20010903 hasAnswerScale_Type Ordinal
716	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	471_UM10 hasVisitId 471 | 471 type User => 471_UM10 type Response
1013	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 327_SU01_02 hasQuestion SU01_02 => 327_SU01_02 ResponseOnPlatform 1
1178	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	175_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 175_M007_01 ResponseOnPlatform 1
1096	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	482_UM14 chosen_Answer_Code 4 => 482_UM14 ResponseOnPlatform 1
1032	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 192_M007_01 hasQuestion M007_01 => 192_M007_01 type Response
77	Rule_11	?a hasVisitId ?b => ?a Response_by_User ?b	115_M004_01 hasVisitId 115 => 115_M004_01 Response_by_User 115
84	Rule_11	?a hasVisitId ?b => ?a Response_by_User ?b	411_UM19 hasVisitId 411 => 411_UM19 Response_by_User 411
1229	Rule_74	?a Response_by_User ?d ?a hasVisitId ?d => ?a ResponseOnPlatform 1	269_M010_01 Response_by_User 269 | 269_M010_01 hasVisitId 269 => 269_M010_01 ResponseOnPlatform 1
82	Rule_11	?a hasVisitId ?b => ?a Response_by_User ?b	439_UM07 hasVisitId 439 => 439_UM07 Response_by_User 439
457	Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	362 label Username_362 | 362 label Username_362 => 362 hasUserId 362
1307	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	442_UM19 Response_by_User 442 | 442_UM19 hasVisitId 442 => 442_UM19 type Response
676	Rule_54	?a Response_by_User ?d ?d type User => ?a type Response	98_M008_01 Response_by_User 98 | 98 type User => 98_M008_01 type Response
1362	Rule_7	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a type Response	485_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 485_UM26_01 type Response
1074	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	464_UM24 hasQuestion UM24 | UM24 hasQuestion_Category Agreement => 464_UM24 type Response
436	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10100103 ResponseCode 3 | 3 type User => 10100103 hasAnswerScale_Type Ordinal
770	Rule_57	?a Response_by_User ?d ?d type User => ?a ResponseOnPlatform 1	25_M007_01 Response_by_User 25 | 25 type User => 25_M007_01 ResponseOnPlatform 1
644	Rule_53	?a hasVisitId ?d ?d type User => ?a ResponseOnPlatform 1	484_UM14 hasVisitId 484 | 484 type User => 484_UM14 ResponseOnPlatform 1
816	Rule_5	?a chosen_Answer_Code 5 => ?a ResponseOnPlatform 1	345_SU01_09 chosen_Answer_Code 5 => 345_SU01_09 ResponseOnPlatform 1
899	Rule_62	?d belongsTo ME1 ?a hasQuestion ?d => ?a ResponseOnPlatform 1	M007_01 belongsTo ME1 | 112_M007_01 hasQuestion M007_01 => 112_M007_01 ResponseOnPlatform 1
1189	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	268_M008_01 hasQuestion M008_01 | M008_01 hasQuestion_Category Preference => 268_M008_01 ResponseOnPlatform 1
404	Rule_27	?d belongsTo SUS ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_10 belongsTo SUS | 20011003 is_Answer_To SU01_10 => 20011003 hasAnswerScale_Type Ordinal
1298	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	454_UM03 Response_by_User 454 | 454_UM03 hasVisitId 454 => 454_UM03 type Response
1174	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	280_M007_01 hasQuestion M007_01 | M007_01 hasQuestion_Category Preference => 280_M007_01 ResponseOnPlatform 1
984	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 443_UM03 hasQuestion UM03 => 443_UM03 type Response
104	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30160002 hasAnswerId 30160002 | 30160002 type Answer => 30160002 hasAnswerScale_Type Nominal
609	Rule_52	?e hasVisitId ?a ?e hasVisitId ?b => ?a hasUserId ?b	49_M003_01 hasVisitId 49 | 49_M003_01 hasVisitId 49 => 49 hasUserId 49
1353	Rule_7	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a type Response	228_M008_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 228_M008_01 type Response
688	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	235_M006_01 hasVisitId 235 | 235 type User => 235_M006_01 type Response
942	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	460_UM15 hasQuestion UM15 | UM15 hasQuestion_Category Quality => 460_UM15 type Response
925	Rule_62	?d belongsTo ME1 ?a hasQuestion ?d => ?a ResponseOnPlatform 1	M007_01 belongsTo ME1 | 124_M007_01 hasQuestion M007_01 => 124_M007_01 ResponseOnPlatform 1
62	Rule_11	?a hasVisitId ?b => ?a Response_by_User ?b	368_SU01_07 hasVisitId 368 => 368_SU01_07 Response_by_User 368
281	Rule_19	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Nominal	30180003 ResponseCode 3 | 3 type User => 30180003 hasAnswerScale_Type Nominal
778	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 433_UM03 hasQuestion UM03 => 433_UM03 ResponseOnPlatform 1
1004	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 353_SU01_02 hasQuestion SU01_02 => 353_SU01_02 ResponseOnPlatform 1
238	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30240002 hasAnswerId 30240002 | 30240002 hasAnswerId 30240002 => 30240002 hasAnswerScale_Type Nominal
223	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30020005 hasAnswerId 30020005 | 30020005 hasAnswerId 30020005 => 30020005 hasAnswerScale_Type Nominal
145	Rule_14	?c hasAnswerId ?a ?c type Answer => ?a hasAnswerScale_Type Nominal	30220001 hasAnswerId 30220001 | 30220001 type Answer => 30220001 hasAnswerScale_Type Nominal
1393	Rule_82	?b hasUserId ?f ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM08 hasVisitId 407 => 407_UM08 Response_by_User 407
373	Rule_26	?d belongsTo ME1 ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M010_01 belongsTo ME1 | 10100106 is_Answer_To M010_01 => 10100106 hasAnswerScale_Type Ordinal
1223	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 327_SU01_02 hasQuestion SU01_02 => 327_SU01_02 type Response
118	Rule_13	?a hasAnswerId ?d ?d type Answer => ?a hasAnswerScale_Type Nominal	30240002 hasAnswerId 30240002 | 30240002 type Answer => 30240002 hasAnswerScale_Type Nominal
1480	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	363_SU01_03 chosen_Answer_Code 4 => 363_SU01_03 type Response
250	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30230004 is_Answer_To UM23 | UM23 type Question => 30230004 hasAnswerScale_Type Nominal
1439	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	395_SU01_04 chosen_Answer_Code 5 => 395_SU01_04 type Response
1068	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	488_UM25 hasQuestion UM25 | UM25 hasQuestion_Category Agreement => 488_UM25 type Response
9	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30210002 type Answer => 30210002 hasAnswerScale_Type Nominal
449	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10060104 ResponseCode 4 | 4 type User => 10060104 hasAnswerScale_Type Ordinal
1121	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	274_M008_01 hasQuestion M008_01 | M008_01 type Question => 274_M008_01 type Response
708	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	26_M006_01 hasVisitId 26 | 26 type User => 26_M006_01 type Response
255	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30030001 is_Answer_To UM03 | UM03 type Question => 30030001 hasAnswerScale_Type Nominal
593	Rule_50	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a ResponseOnPlatform 1	405_UM13 hasQuestion UM13 | UM13 hasQuestion_Category Quality => 405_UM13 ResponseOnPlatform 1
389	Rule_26	?d belongsTo ME1 ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M006_01 belongsTo ME1 | 10060103 is_Answer_To M006_01 => 10060103 hasAnswerScale_Type Ordinal
950	Rule_65	?a hasQuestion ?d ?d hasQuestion_Category Quality => ?a type Response	458_UM19 hasQuestion UM19 | UM19 hasQuestion_Category Quality => 458_UM19 type Response
1195	Rule_72	?a hasQuestion ?d ?d hasQuestion_Category Preference => ?a ResponseOnPlatform 1	239_M005 hasQuestion M005 | M005 hasQuestion_Category Preference => 239_M005 ResponseOnPlatform 1
557	Rule_4	?a chosen_Answer_Code NO_RECORDED_RESPONSE => ?a ResponseOnPlatform 1	485_UM26_01 chosen_Answer_Code NO_RECORDED_RESPONSE => 485_UM26_01 ResponseOnPlatform 1
1321	Rule_77	?a chosen_Answer_Code ?d ?d type User => ?a type Response	307_M003_01 chosen_Answer_Code 10 | 10 type User => 307_M003_01 type Response
1142	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	390_SU01_01 hasQuestion SU01_01 | SU01_01 type Question => 390_SU01_01 ResponseOnPlatform 1
460	Rule_35	?a label ?f ?b label ?f => ?a hasUserId ?b	54 label Username_54 | 54 label Username_54 => 54 hasUserId 54
723	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	402_SU01_02 hasQuestion SU01_02 | SU01_02 hasQuestion_Category Agreement => 402_SU01_02 ResponseOnPlatform 1
1376	Rule_82	?b hasUserId ?f ?a hasVisitId ?f => ?a Response_by_User ?b	179 hasUserId 179 | 179_M008_01 hasVisitId 179 => 179_M008_01 Response_by_User 179
144	Rule_14	?c hasAnswerId ?a ?c type Answer => ?a hasAnswerScale_Type Nominal	30020004 hasAnswerId 30020004 | 30020004 type Answer => 30020004 hasAnswerScale_Type Nominal
501	Rule_3	?a type Response => ?a ResponseOnPlatform 1	227_M008_01 type Response => 227_M008_01 ResponseOnPlatform 1
1489	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	455_UM03 chosen_Answer_Code 4 => 455_UM03 type Response
739	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	379_SU01_08 hasQuestion SU01_08 | SU01_08 hasQuestion_Category Agreement => 379_SU01_08 ResponseOnPlatform 1
1379	Rule_82	?b hasUserId ?f ?a hasVisitId ?f => ?a Response_by_User ?b	179 hasUserId 179 | 179_M005 hasVisitId 179 => 179_M005 Response_by_User 179
731	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	326_SU01_06 hasQuestion SU01_06 | SU01_06 hasQuestion_Category Agreement => 326_SU01_06 ResponseOnPlatform 1
539	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	8_M010_01 hasQuestion M010_01 | M010_01 hasQuestion_Category Degree => 8_M010_01 ResponseOnPlatform 1
177	Rule_15	?d hasQuestion_Category Quality ?a is_Answer_To ?d => ?a hasAnswerScale_Type Nominal	UM08 hasQuestion_Category Quality | 30080002 is_Answer_To UM08 => 30080002 hasAnswerScale_Type Nominal
1441	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	490_UM14 chosen_Answer_Code 5 => 490_UM14 type Response
697	Rule_55	?a hasVisitId ?d ?d type User => ?a type Response	49_M003_01 hasVisitId 49 | 49 type User => 49_M003_01 type Response
968	Rule_66	?d belongsTo uMARS ?a hasQuestion ?d => ?a type Response	UM03 belongsTo uMARS | 466_UM03 hasQuestion UM03 => 466_UM03 type Response
1046	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	338_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 338_SU01_01 type Response
869	Rule_61	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a type Response	41_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 41_M002_01 type Response
892	Rule_61	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a type Response	179_M002_01 hasQuestion M002_01 | M002_01 hasQuestion_Category Degree => 179_M002_01 type Response
1487	Rule_9	?a chosen_Answer_Code 4 => ?a type Response	474_UM21 chosen_Answer_Code 4 => 474_UM21 type Response
7	Rule_0	?a type Answer => ?a hasAnswerScale_Type Nominal	30190004 type Answer => 30190004 hasAnswerScale_Type Nominal
1462	Rule_8	?a chosen_Answer_Code 5 => ?a type Response	342_SU01_03 chosen_Answer_Code 5 => 342_SU01_03 type Response
667	Rule_54	?a Response_by_User ?d ?d type User => ?a type Response	155_M005 Response_by_User 155 | 155 type User => 155_M005 type Response
1156	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	137_M005 hasQuestion M005 | M005 type Question => 137_M005 ResponseOnPlatform 1
357	Rule_25	?d hasQuestion_Category Degree ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M003_01 hasQuestion_Category Degree | 10030110 is_Answer_To M003_01 => 10030110 hasAnswerScale_Type Ordinal
783	Rule_58	?d belongsTo uMARS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	UM03 belongsTo uMARS | 440_UM03 hasQuestion UM03 => 440_UM03 ResponseOnPlatform 1
735	Rule_56	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a ResponseOnPlatform 1	357_SU01_09 hasQuestion SU01_09 | SU01_09 hasQuestion_Category Agreement => 357_SU01_09 ResponseOnPlatform 1
329	Rule_24	?d hasQuestion_Category Agreement ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	SU01_02 hasQuestion_Category Agreement | 20010203 is_Answer_To SU01_02 => 20010203 hasAnswerScale_Type Ordinal
1052	Rule_69	?a hasQuestion ?d ?d hasQuestion_Category Agreement => ?a type Response	332_SU01_01 hasQuestion SU01_01 | SU01_01 hasQuestion_Category Agreement => 332_SU01_01 type Response
1144	Rule_71	?a hasQuestion ?d ?d type Question => ?a ResponseOnPlatform 1	474_UM07 hasQuestion UM07 | UM07 type Question => 474_UM07 ResponseOnPlatform 1
1114	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	474_UM07 hasQuestion UM07 | UM07 type Question => 474_UM07 type Response
258	Rule_18	?a is_Answer_To ?d ?d type Question => ?a hasAnswerScale_Type Nominal	30060004 is_Answer_To UM06 | UM06 type Question => 30060004 hasAnswerScale_Type Nominal
1270	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	481_UM10 chosen_Answer_Code 5 | 5 type User => 481_UM10 ResponseOnPlatform 1
372	Rule_26	?d belongsTo ME1 ?a is_Answer_To ?d => ?a hasAnswerScale_Type Ordinal	M010_01 belongsTo ME1 | 10100102 is_Answer_To M010_01 => 10100102 hasAnswerScale_Type Ordinal
1100	Rule_6	?a chosen_Answer_Code 4 => ?a ResponseOnPlatform 1	455_UM03 chosen_Answer_Code 4 => 455_UM03 ResponseOnPlatform 1
1031	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 232_M007_01 hasQuestion M007_01 => 232_M007_01 type Response
142	Rule_14	?c hasAnswerId ?a ?c type Answer => ?a hasAnswerScale_Type Nominal	30240005 hasAnswerId 30240005 | 30240005 type Answer => 30240005 hasAnswerScale_Type Nominal
525	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	242_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 242_M004_01 ResponseOnPlatform 1
1134	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	85_M004_01 hasQuestion M004_01 | M004_01 type Question => 85_M004_01 type Response
1000	Rule_67	?d belongsTo SUS ?a hasQuestion ?d => ?a ResponseOnPlatform 1	SU01_02 belongsTo SUS | 366_SU01_02 hasQuestion SU01_02 => 366_SU01_02 ResponseOnPlatform 1
1118	Rule_70	?a hasQuestion ?d ?d type Question => ?a type Response	39_M010_01 hasQuestion M010_01 | M010_01 type Question => 39_M010_01 type Response
1418	Rule_87	?f hasUserId ?b ?a hasVisitId ?f => ?a Response_by_User ?b	407 hasUserId 407 | 407_UM12 hasVisitId 407 => 407_UM12 Response_by_User 407
440	Rule_28	?a ResponseCode ?d ?d type User => ?a hasAnswerScale_Type Ordinal	10040108 ResponseCode 8 | 8 type User => 10040108 hasAnswerScale_Type Ordinal
531	Rule_49	?a hasQuestion ?d ?d hasQuestion_Category Degree => ?a ResponseOnPlatform 1	28_M004_01 hasQuestion M004_01 | M004_01 hasQuestion_Category Degree => 28_M004_01 ResponseOnPlatform 1
1196	Rule_73	?d belongsTo SUS ?a hasQuestion ?d => ?a type Response	SU01_02 belongsTo SUS | 402_SU01_02 hasQuestion SU01_02 => 402_SU01_02 type Response
226	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30100004 hasAnswerId 30100004 | 30100004 hasAnswerId 30100004 => 30100004 hasAnswerScale_Type Nominal
1033	Rule_68	?d belongsTo ME1 ?a hasQuestion ?d => ?a type Response	M007_01 belongsTo ME1 | 138_M007_01 hasQuestion M007_01 => 138_M007_01 type Response
228	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30060004 hasAnswerId 30060004 | 30060004 hasAnswerId 30060004 => 30060004 hasAnswerScale_Type Nominal
1274	Rule_75	?a chosen_Answer_Code ?d ?d type User => ?a ResponseOnPlatform 1	341_SU01_03 chosen_Answer_Code 4 | 4 type User => 341_SU01_03 ResponseOnPlatform 1
1292	Rule_76	?a Response_by_User ?d ?a hasVisitId ?d => ?a type Response	419_UM03 Response_by_User 419 | 419_UM03 hasVisitId 419 => 419_UM03 type Response
212	Rule_17	?d hasAnswerId ?a ?a hasAnswerId ?d => ?a hasAnswerScale_Type Nominal	30030002 hasAnswerId 30030002 | 30030002 hasAnswerId 30030002 => 30030002 hasAnswerScale_Type Nominal
