Prompt,input_text,output_text,Label,has_rule_context,is_connected
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
102 M010 01 has hasQuestion with M010 01. M010 01 has belongsTo with ME1. ME1 has label with string. Does 102 M010 01 have chosen Answer Code with 69 M010 01?

###Response:
102 M010 01 has hasQuestion with M010 01. M010 01 has belongsTo with ME1. ME1 has label with string. The answer is no.",102 M010 01 has hasQuestion with M010 01. M010 01 has belongsTo with ME1. ME1 has label with string. Does 102 M010 01 have chosen Answer Code with 69 M010 01?,102 M010 01 has hasQuestion with M010 01. M010 01 has belongsTo with ME1. ME1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
426 UM17 has ResponseOnPlatform with 1. 1 has type with User. Does 426 UM17 have hasQuestion with 241 M010 01?

###Response:
426 UM17 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.",426 UM17 has ResponseOnPlatform with 1. 1 has type with User. Does 426 UM17 have hasQuestion with 241 M010 01?,426 UM17 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
460 UM23 has Response by User with 460. Does 460 UM23 have type with ""Associates?

###Response:
460 UM23 has Response by User with 460. The answer is no.","460 UM23 has Response by User with 460. Does 460 UM23 have type with ""Associates?",460 UM23 has Response by User with 460. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30210005 has ResponseCode with string. Does 30210005 have hasAnswer Category with 466 UM06?

###Response:
30210005 has ResponseCode with string. The answer is no.",30210005 has ResponseCode with string. Does 30210005 have hasAnswer Category with 466 UM06?,30210005 has ResponseCode with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
38 M004 01 has ResponseOnPlatform with 1. Does 38 M004 01 have Response by User with 471 UM08?

###Response:
38 M004 01 has ResponseOnPlatform with 1. The answer is no.",38 M004 01 has ResponseOnPlatform with 1. Does 38 M004 01 have Response by User with 471 UM08?,38 M004 01 has ResponseOnPlatform with 1. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
66 M003 01 has hasQuestion with M003 01. M003 01 has Question Description with ""Fragenbeantwortung:. Does 66 M003 01 have Response by User with 239 M007 01?

###Response:
66 M003 01 has hasQuestion with M003 01. M003 01 has Question Description with ""Fragenbeantwortung:. The answer is no.","66 M003 01 has hasQuestion with M003 01. M003 01 has Question Description with ""Fragenbeantwortung:. Does 66 M003 01 have Response by User with 239 M007 01?","66 M003 01 has hasQuestion with M003 01. M003 01 has Question Description with ""Fragenbeantwortung:. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
440 UM20 has Response by User with 440. 440 has label with string. Does 440 UM20 have hasQuestion with 308?

###Response:
440 UM20 has Response by User with 440. 440 has label with string. The answer is no.",440 UM20 has Response by User with 440. 440 has label with string. Does 440 UM20 have hasQuestion with 308?,440 UM20 has Response by User with 440. 440 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
55 M006 01 has ResponseOnPlatform with 1. 1 has label with string. Does 55 M006 01 have type with 446 UM04?

###Response:
55 M006 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.",55 M006 01 has ResponseOnPlatform with 1. 1 has label with string. Does 55 M006 01 have type with 446 UM04?,55 M006 01 has ResponseOnPlatform with 1. 1 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
488 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 488 UM16 have Response by User with 473 UM23?

###Response:
488 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.",488 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 488 UM16 have Response by User with 473 UM23?,488 UM16 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
190 M008 01 has Response by User with 190. 190 has label with string. Does 190 M008 01 have Response by User with 326 SU01 04?

###Response:
190 M008 01 has Response by User with 190. 190 has label with string. The answer is no.",190 M008 01 has Response by User with 190. 190 has label with string. Does 190 M008 01 have Response by User with 326 SU01 04?,190 M008 01 has Response by User with 190. 190 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
142 M005 has ResponseOnPlatform with 1. 1 has type with User. Does 142 M005 have type with 177 M006 01?

###Response:
142 M005 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.",142 M005 has ResponseOnPlatform with 1. 1 has type with User. Does 142 M005 have type with 177 M006 01?,142 M005 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
283 M006 01 has hasVisitId with string. Does 283 M006 01 have ResponseOnPlatform with 308 M006 01?

###Response:
283 M006 01 has hasVisitId with string. The answer is no.",283 M006 01 has hasVisitId with string. Does 283 M006 01 have ResponseOnPlatform with 308 M006 01?,283 M006 01 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
192 M008 01 has hasVisitId with string. Does 192 M008 01 have type with 404 UM03?

###Response:
192 M008 01 has hasVisitId with string. The answer is no.",192 M008 01 has hasVisitId with string. Does 192 M008 01 have type with 404 UM03?,192 M008 01 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
490 UM07 has hasVisitId with string. Does 490 UM07 have Response by User with 311 SU01 08?

###Response:
490 UM07 has hasVisitId with string. The answer is no.",490 UM07 has hasVisitId with string. Does 490 UM07 have Response by User with 311 SU01 08?,490 UM07 has hasVisitId with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
227 M004 01 has Response by User with 227. 227 has label with string. Does 227 M004 01 have type with 422 UM25?

###Response:
227 M004 01 has Response by User with 227. 227 has label with string. The answer is no.",227 M004 01 has Response by User with 227. 227 has label with string. Does 227 M004 01 have type with 422 UM25?,227 M004 01 has Response by User with 227. 227 has label with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
454 UM22 has chosen Answer Code with string. Does 454 UM22 have chosen Answer Code with 1?

###Response:
454 UM22 has chosen Answer Code with string. The answer is no.",454 UM22 has chosen Answer Code with string. Does 454 UM22 have chosen Answer Code with 1?,454 UM22 has chosen Answer Code with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
462 UM25 has hasQuestion with UM25. UM25 has Question Description with string. Does 462 UM25 have Response by User with 34 M003 01?

###Response:
462 UM25 has hasQuestion with UM25. UM25 has Question Description with string. The answer is no.",462 UM25 has hasQuestion with UM25. UM25 has Question Description with string. Does 462 UM25 have Response by User with 34 M003 01?,462 UM25 has hasQuestion with UM25. UM25 has Question Description with string. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30020005 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. Does 30020005 have hasAnswer Category with 121 M008 01?

###Response:
30020005 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. The answer is no.","30020005 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. Does 30020005 have hasAnswer Category with 121 M008 01?","30020005 has hasAnswerScale Type with Nominal. Nominal has comment with ""A. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
244 M002 01 has ResponseOnPlatform with 1. 1 has type with User. Does 244 M002 01 have ResponseOnPlatform with 147 M002 01?

###Response:
244 M002 01 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.",244 M002 01 has ResponseOnPlatform with 1. 1 has type with User. Does 244 M002 01 have ResponseOnPlatform with 147 M002 01?,244 M002 01 has ResponseOnPlatform with 1. 1 has type with User. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
30030002 has is Answer To with UM03. UM03 has hasQuestion Category with Quality. Quality has subClassOf with Question. Question has comment with ""A. Does 30030002 have type with 405 UM17?

###Response:
30030002 has is Answer To with UM03. UM03 has hasQuestion Category with Quality. Quality has subClassOf with Question. Question has comment with ""A. The answer is no.","30030002 has is Answer To with UM03. UM03 has hasQuestion Category with Quality. Quality has subClassOf with Question. Question has comment with ""A. Does 30030002 have type with 405 UM17?","30030002 has is Answer To with UM03. UM03 has hasQuestion Category with Quality. Quality has subClassOf with Question. Question has comment with ""A. The answer is no.",0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
85 M003 01 has hasQuestion with M003 01. M003 01 has type with Question. Does 85 M003 01 have Response by User with 432 UM18?

###Response:
85 M003 01 has hasQuestion with M003 01. M003 01 has type with Question. The answer is no.",85 M003 01 has hasQuestion with M003 01. M003 01 has type with Question. Does 85 M003 01 have Response by User with 432 UM18?,85 M003 01 has hasQuestion with M003 01. M003 01 has type with Question. The answer is no.,0,False,False
"###Instruction:
Answer the following yes/no question by reasoning step-by-step.

###Input:
311 SU01 09 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 311 SU01 09 have Response by User with 268 M006 01?

###Response:
311 SU01 09 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.",311 SU01 09 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. Does 311 SU01 09 have Response by User with 268 M006 01?,311 SU01 09 has ResponseOnPlatform with 1. 1 has type with User. User has type with Class. The answer is no.,0,False,False
